uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,valor_orcado,credito_disponivel,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2338,"Gestão, Planejamento e Administração Cultural",7,Implantação do Observatório Municipal de Cultura,50000,50000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2338,"Gestão, Planejamento e Administração Cultural",8,Mapa Cultural,50000,50000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2338,"Gestão, Planejamento e Administração Cultural",9,Implantação do Cadastro Único de Cultura,100000,100000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,26396800,28221800,"26431891,7","23713023,98","23516821,13",0,0,"23713023,98","23516821,13"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2906,Requalificação das Unidades e Espaços Culturais,1,Qualificação das Unidades e Espaços Culturais,698863,531767,54462,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2906,Requalificação das Unidades e Espaços Culturais,2,Aquisição de Acervo,192000,142000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,122,Administração Geral,146,Gestão da Política Municipal de Cultura,2906,Requalificação das Unidades e Espaços Culturais,4,Gerenciamento da Infraestrutura,1389205,1039301,"512619,78","508891,75","508891,75",0,0,"508891,75","508891,75"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2375,Identificação e Valorização da Memória e das Identidades Culturais,1,"Exposição, Encontro, Mostra e demais Eventos de Arte e Patrimônio",1127470,1110290,"479323,34","94737,27","71979,35",0,0,"94737,27","71979,35"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2375,Identificação e Valorização da Memória e das Identidades Culturais,2,Educação Patrimonial e Preservação da Memória Coletiva,472788,489968,"158153,97",91200,91000,0,0,91200,91000
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2375,Identificação e Valorização da Memória e das Identidades Culturais,3,Valorização e Fomento das Manifestações da Cultura Popular e Tradicional ,360000,360000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2908,Preservação do Patrimônio Cultural,2,Patrimônio Cultural Material,1633146,2533249,"2151389,32","2146842,73","2127018,39",0,0,"2146842,73","2127018,39"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2908,Preservação do Patrimônio Cultural,3,Patrimônio Cultural Imaterial,0,164580,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2908,Preservação do Patrimônio Cultural,5,Tratamento e Preservação de Acervos,5718165,4893482,"3914821,87","3911913,28","3856025,26",0,0,"3911913,28","3856025,26"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2908,Preservação do Patrimônio Cultural,7,Atendimento às Demandas dos Serviços de Patrimônio,5180,5180,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,391,"Patrimônio Histórico, Artístico e Arqueológico",155,Memória e Patrimônio Cultural,2908,Preservação do Patrimônio Cultural,8,Gestão de Documentos na Administração Direta e Indireta,81000,111000,"99188,25",0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,2,"Iniciativas de Fomento, Incentivo e Difusão das Artes e da Cultura ",9218855,7668886,"5935700,71","5274867,29","5203676,29",0,0,"5274867,29","5203676,29"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,3,Democratização do Acesso ao Acervo das Bibliotecas,143000,143000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,4,"Promoção de Festival, Encontro e Mostra de Arte e Cultura",232000,360400,"299998,96","84783,66",2380,0,0,"84783,66",2380
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,7, Pré Produção e Realização do Festival Internacional de Quadrinhos - FIQ-BH ,50000,362600,200831,200783,200783,0,0,200783,200783
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,8,Realização da Virada Cultural de BH ,800000,18000,3000,3000,3000,0,0,3000,3000
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,11,Realização do Festival Internacional de Teatro Palco e Rua de BH - FIT,2824000,2700000,2700000,2700000,2700000,0,0,2700000,2700000
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,154,"Fomento, Incentivo e Desenvolvimento Cultural",2371,Fomento e Estímulo à Cultura,12,Pré-produção de Festival,5000,5000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,301,Formação na Área da Cultura,2907,Formação e Qualificação Cultural,1,Iniciativas de Fruição e Qualificação na Área Cultural,142640,201640,"63662,92","37452,38","37452,38",0,0,"37452,38","37452,38"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,301,Formação na Área da Cultura,2907,Formação e Qualificação Cultural,2,Núcleo de Produção Digital,255000,255000,0,0,0,0,0,0,0
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,301,Formação na Área da Cultura,2907,Formação e Qualificação Cultural,3,Escola Livre de Artes,2255361,4093011,"3258492,21","263691,3","263691,3",0,0,"263691,3","263691,3"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,301,Formação na Área da Cultura,2907,Formação e Qualificação Cultural,4,Bolsa Pampulha,0,347000,"346184,05","346184,05","346184,05",0,0,"346184,05","346184,05"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,301,Formação na Área da Cultura,2907,Formação e Qualificação Cultural,5,Capacitação e Qualificação do Quadro Funcional do Órgão Gestor da Cultura,68700,68700,"44845,16","31400,16","24400,16",0,0,"31400,16","24400,16"
3103,FUNDAÇÃO DE CULTURA,13,Cultura,392,Difusão Cultural,301,Formação na Área da Cultura,2907,Formação e Qualificação Cultural,6,Elaboração do Projeto Pedagógico da Escola Livre de Artes,11000,11000,0,0,0,0,0,0,0
3200,SEC. ASSUNTOS INSTITUCIONAIS,4,Administração,122,Administração Geral,93,Articulação de Políticas,2006,Apoio à Coordenação das Políticas Institucionais ,1,Apoio à Coordenação das Políticas Institucionais,2167802,3245002,"3167694,33","3162717,85","3159387,85",0,0,"3162717,85","3159387,85"
3200,SEC. ASSUNTOS INSTITUCIONAIS,4,Administração,122,Administração Geral,93,Articulação de Políticas,2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,1475780,"2805253,85","2715169,92","2484094,51","2366664,47",0,0,"2484094,51","2366664,47"
3200,SEC. ASSUNTOS INSTITUCIONAIS,4,Administração,122,Administração Geral,93,Articulação de Políticas,2900,Serviços Administrativos e Financeiros,5,Assistência Militar ao Executivo Municipal,132130,"82584,15","75965,41","67668,87","63898,44",0,0,"67668,87","63898,44"
3200,SEC. ASSUNTOS INSTITUCIONAIS,4,Administração,131,Comunicação Social,15,Divulgação Institucional do Município,2007,Serviços de Divulgação Institucional do Município,1,Apoio às Atividades de Divulgação Institucional do Município,4002994,5285288,"4881031,73","4870143,07","4866188,64",0,0,"4870143,07","4866188,64"
3200,SEC. ASSUNTOS INSTITUCIONAIS,4,Administração,131,Comunicação Social,15,Divulgação Institucional do Município,2007,Serviços de Divulgação Institucional do Município,2,Campanha de Divulgação Institucional do Município,2407440,41645517,"41645516,43","25598802,07","24797757,38",0,0,"25598802,07","24797757,38"
3200,SEC. ASSUNTOS INSTITUCIONAIS,4,Administração,131,Comunicação Social,15,Divulgação Institucional do Município,2779,Serviços de Comunicação Social e Cerimonial do Município,1,Serviços de Comunicação Social e Cerimonial do Município,789036,982058,"892137,44","885217,14","884822,14",0,0,"885217,14","884822,14"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,1326,Aperfeiçoamento do Sistema de Regularização e Informações Urbanísticas ,1,Desenvolver Sistema para Gestão Processual de Recursos Fiscais,10000,10000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,1326,Aperfeiçoamento do Sistema de Regularização e Informações Urbanísticas ,2,Desenvolver sistema para gestão de instrumentos urbanísticos,165000,16200,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,1326,Aperfeiçoamento do Sistema de Regularização e Informações Urbanísticas ,3,Desenvolvimento de Módulos do Sistema de Administração Tributária e Urbana - SIATU,100000,0,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2334,Participação Popular,1,Coordenação e Participação em Fóruns Governamentais e GTs,170000,170000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2334,Participação Popular,2,Apoio aos Conselhos Municipais,36011,36011,"19328,8","16912,7","16912,7",0,0,"16912,7","16912,7"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2334,Participação Popular,3,Realização de Conferências,260000,260000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2334,Participação Popular,7,Plataforma Digital Colaborativa,400,400,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2566,Planejamento e Desenvolvimento Urbano,1,Execução do Planejamento e Desenvolvimento Urbano,4622000,6583349,"6514524,58","6508506,35","6506065,94",0,0,"6508506,35","6506065,94"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2566,Planejamento e Desenvolvimento Urbano,2,"Implementação, Gestão e Monitoramento das Operações Urbanas",7500,17500,"1655,58","1655,58","1655,58",0,0,"1655,58","1655,58"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2566,Planejamento e Desenvolvimento Urbano,3,Planos de Ação Integrada de Qualificação Urbanística,100000,40000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2566,Planejamento e Desenvolvimento Urbano,4,Planos e Projetos de Qualificação do Desenho e do Mobiliário Urbano,50000,0,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2566,Planejamento e Desenvolvimento Urbano,5,Plano de Ocupação e Regularização e Desenvolvimento de Projetos de Urbanização para Assentamentos Precários,105000,5000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,1,Execução da Regulação e Controle Urbano,32265979,28197779,"27398587,56","27057033,92","27032651,35",0,0,"27057033,92","27032651,35"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,3,Modernização das Vistorias de Baixa de Edificação,7680,7680,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,5,Regularização de Edificações de Interesse Social,1920,1920,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,6,Regularização de Parcelamentos de Interesse Social,1920,1920,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,7,Endereço Certo! - Endereço Atualizado e Correto,30000,17400,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,8,Elaboração de Cartilhas sobre Legislação Urbanística,15000,10000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,9,Atendimento Especial de Projeto e Serviços de Arquitetura e Engenharias Públicas,9000,9000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,10,Manutenção Evolutiva dos Sistemas SIATU-SIURBE com Integração aos Sistemas da PBH,23000,23000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,11,Simplificar a Normativa de Licenciamento de Eventos,500,500,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2571,Regulação e Controle Urbano,12,Realização de estudo para utilização de imóveis vazios no hipercentro de BH para moradia de interesse social,1000000,822000,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2854,Planejamento e Gestão da Politica Urbana,1,Execução do Planejamento e Gestão da Política Urbana,6702576,8010656,"5536799,53","5303992,38","5169696,31",0,0,"5303992,38","5169696,31"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2854,Planejamento e Gestão da Politica Urbana,4,Implantação de Novas Feiras e Manutenção das Existentes,20000,0,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2854,Planejamento e Gestão da Politica Urbana,5,Programa de Capacitação de Servidores e Munícipes em Política Urbana,50000,5920,"5521,4","5521,4",4130,0,0,"5521,4",4130
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2854,Planejamento e Gestão da Politica Urbana,6,Apoio à Gestão Metropolitana,1550000,864500,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2890,Fiscalização Urbano - Ambiental,1,Execução da Fiscalização Urbano-Ambiental,59874885,61272285,"58130664,74","56294822,85","54789423,72",0,0,"56294822,85","54789423,72"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2890,Fiscalização Urbano - Ambiental,2,Programa Operação Oxigênio - Operox,197516,7516,4400,4400,4400,0,0,4400,4400
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2890,Fiscalização Urbano - Ambiental,4,Ação de Monitoramento das Ocupações Urbanas,210000,6700,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2890,Fiscalização Urbano - Ambiental,5,"Controle e Planos de Fiscalização das Atividades Informais nas Vias Públicas - Ações no Hipercentro, Venda Nova, Barreiro e Demais Regionais",1200000,1103800,"1040910,76","1040910,76","1040910,76",0,0,"1040910,76","1040910,76"
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2890,Fiscalização Urbano - Ambiental,7,Deposição Correta de Resíduos Sólidos - Ações de Fiscalização de Resíduos Depositados no Logradouros Públicos,200000,0,0,0,0,0,0,0,0
3300,SEC. MUN. POLÍTICA URBANA,15,Urbanismo,452,Serviços Urbanos,59,Coordenação da Política Urbana,2890,Fiscalização Urbano - Ambiental,10,Programa Operação Disque Sossego,15000,15000,"7814,4","7814,4","7814,4",0,0,"7814,4","7814,4"
4001,EGM-SECRETARIA FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2069,Contribuições a Entidades de Assistência ao Município,1,Contribuições a Entidades de Assistência ao Município,550000,322864,"237259,13","237259,13","207259,13",0,0,"237259,13","207259,13"
4001,EGM-SECRETARIA FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2124, Gestão Administrativa e Patrimonial,1,Encargos com Gestão Administrativa e Patrimonial,1310966,4048972,"3899690,18","3253875,9","3252131,12",0,0,"3253875,9","3252131,12"
4001,EGM-SECRETARIA FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2124, Gestão Administrativa e Patrimonial,2,Operação e Manuntenção dos Edifícios Municipais,5111537,3141537,"1078551,09","876132,84","859781,64",0,0,"876132,84","859781,64"
